transaction_id,account_id,description,category,amount,direction,transaction_date,posted_at
2320,3,Google Ads Campaign,Marketing,7057,outflow,7/30/2024 0:00,7/30/2024 0:00
2321,2,TV Commercial,Marketing,18787,outflow,8/1/2024 0:00,8/1/2024 0:00
2322,4,Plaza Rent Payment,Rent,14110,outflow,8/1/2024 0:00,8/1/2024 0:00
2323,1,Conference Fee,Miscellaneous,6730,outflow,8/2/2024 0:00,8/2/2024 0:00
2324,4,Energy Cost,Utilities,4490,outflow,8/2/2024 0:00,8/2/2024 0:00
2325,3,Building Maintenance Fee,Utilities,3762,outflow,8/2/2024 0:00,8/2/2024 0:00
2326,1,Courier Service,Miscellaneous,29710,outflow,8/3/2024 0:00,8/3/2024 0:00
2327,1,E-commerce Sale,Revenue,2949,inflow,8/3/2024 0:00,8/3/2024 0:00
2328,4,Goods Received,Inventory,6494,outflow,8/4/2024 0:00,8/4/2024 0:00
2329,2,Goods Acquisition,Inventory,57031,outflow,8/4/2024 0:00,8/4/2024 0:00
2330,1,Facebook Ads,Marketing,19562,outflow,8/5/2024 0:00,8/5/2024 0:00
2331,3,Service Payment,Revenue,64884,inflow,8/6/2024 0:00,8/6/2024 0:00
2332,2,Warehouse Lease,Rent,22258,outflow,8/6/2024 0:00,8/6/2024 0:00
2333,4,Bulk Order,Supplies,6452,outflow,8/6/2024 0:00,8/6/2024 0:00
2334,4,Inventory Purchase,Supplies,33791,outflow,8/8/2024 0:00,8/8/2024 0:00
2335,4,Safety Equipment,Supplies,32069,outflow,8/8/2024 0:00,8/8/2024 0:00
2336,3,Permit Fee,Miscellaneous,21270,outflow,8/9/2024 0:00,8/9/2024 0:00
2337,3,Contractor Fee,Salaries,17838,outflow,8/9/2024 0:00,8/9/2024 0:00
2338,3,Water Bill,Utilities,5671,outflow,8/9/2024 0:00,8/9/2024 0:00
2339,3,Mall Kiosk Rent,Rent,9509,outflow,8/10/2024 0:00,8/10/2024 0:00
2340,4,Raw Materials,Supplies,4653,outflow,8/10/2024 0:00,8/10/2024 0:00
2341,4,Retail Inventory,Inventory,76548,outflow,8/11/2024 0:00,8/11/2024 0:00
2342,4,Google Ads Campaign,Marketing,6953,outflow,8/12/2024 0:00,8/12/2024 0:00
2343,3,Parking Space Rental,Rent,6936,outflow,8/13/2024 0:00,8/13/2024 0:00
2344,2,DSTV Subscription,Utilities,10306,outflow,8/14/2024 0:00,8/14/2024 0:00
2345,4,Telephone Bill,Utilities,12736,outflow,8/15/2024 0:00,8/15/2024 0:00
2346,3,Manager Salary,Salaries,39066,outflow,8/16/2024 0:00,8/16/2024 0:00
2347,2,Team Salaries,Salaries,22519,outflow,8/17/2024 0:00,8/17/2024 0:00
2348,4,Product Stock,Inventory,43759,outflow,8/17/2024 0:00,8/17/2024 0:00
2349,2,Certification Cost,Miscellaneous,27264,outflow,8/18/2024 0:00,8/18/2024 0:00
2350,1,Marketing Materials,Marketing,10447,outflow,8/20/2024 0:00,8/20/2024 0:00
2351,3,Stock Purchase,Inventory,35837,outflow,8/21/2024 0:00,8/21/2024 0:00
2352,4,Vendor Purchase,Inventory,29327,outflow,8/22/2024 0:00,8/22/2024 0:00
2353,4,Marketing Materials,Marketing,16669,outflow,8/23/2024 0:00,8/23/2024 0:00
2354,4,Security Services,Miscellaneous,2848,outflow,8/24/2024 0:00,8/24/2024 0:00
2355,4,Supervisor Wages,Salaries,6103,outflow,8/24/2024 0:00,8/24/2024 0:00
2356,1,Customer Transfer,Revenue,96388,inflow,8/25/2024 0:00,8/25/2024 0:00
2357,1,IT Staff Payment,Salaries,49831,outflow,8/26/2024 0:00,8/26/2024 0:00
2358,3,Stock Purchase,Inventory,66319,outflow,8/26/2024 0:00,8/26/2024 0:00
2359,1,Card Payment,Revenue,59586,inflow,8/27/2024 0:00,8/27/2024 0:00
2360,1,Employee Salary,Salaries,24205,outflow,8/27/2024 0:00,8/27/2024 0:00
2361,2,Radio Ad Spot,Marketing,31432,outflow,8/29/2024 0:00,8/29/2024 0:00
2362,4,Tax Payment,Miscellaneous,19046,outflow,8/30/2024 0:00,8/30/2024 0:00
2363,1,Facebook Ads,Marketing,27261,outflow,8/30/2024 0:00,8/30/2024 0:00
2364,1,Parking Space Rental,Rent,13548,outflow,9/1/2024 0:00,9/1/2024 0:00
2365,1,Waste Disposal,Utilities,11817,outflow,9/2/2024 0:00,9/2/2024 0:00
2366,2,Retail Inventory,Inventory,44701,outflow,9/5/2024 0:00,9/5/2024 0:00
2367,1,Conference Fee,Miscellaneous,5843,outflow,9/5/2024 0:00,9/5/2024 0:00
2368,3,Social Media Marketing,Marketing,6497,outflow,9/6/2024 0:00,9/6/2024 0:00
2369,3,Maintenance Supplies,Supplies,11389,outflow,9/7/2024 0:00,9/7/2024 0:00
2370,1,Executive Pay,Salaries,21313,outflow,9/8/2024 0:00,9/8/2024 0:00
2371,4,Employee Salary,Salaries,30403,outflow,9/9/2024 0:00,9/9/2024 0:00
2372,4,Maintenance Supplies,Supplies,15649,outflow,9/9/2024 0:00,9/9/2024 0:00
2373,3,Medical Supplies,Supplies,35515,outflow,9/10/2024 0:00,9/10/2024 0:00
2374,4,Card Payment,Revenue,43600,inflow,9/10/2024 0:00,9/10/2024 0:00
2375,2,Building Rent,Rent,14392,outflow,9/10/2024 0:00,9/10/2024 0:00
2376,3,IT Staff Payment,Salaries,28316,outflow,9/11/2024 0:00,9/11/2024 0:00
2377,1,Supervisor Wages,Salaries,13041,outflow,9/11/2024 0:00,9/11/2024 0:00
2378,3,Kitchen Supplies,Supplies,2431,outflow,9/12/2024 0:00,9/12/2024 0:00
2379,4,Retail Inventory,Inventory,56937,outflow,9/13/2024 0:00,9/13/2024 0:00
2380,2,Office Rent Payment,Rent,10185,outflow,9/14/2024 0:00,9/14/2024 0:00
2381,4,Vendor Purchase,Inventory,32660,outflow,9/14/2024 0:00,9/14/2024 0:00
2382,1,Inventory Purchase,Supplies,26044,outflow,9/14/2024 0:00,9/14/2024 0:00
2383,2,Gas Bill,Utilities,3926,outflow,9/16/2024 0:00,9/16/2024 0:00
2384,2,Property Lease,Rent,19357,outflow,9/16/2024 0:00,9/16/2024 0:00
2385,1,Contractor Fee,Salaries,32154,outflow,9/16/2024 0:00,9/16/2024 0:00
2386,3,Sales Revenue,Revenue,11044,inflow,9/17/2024 0:00,9/17/2024 0:00
2387,2,Utility Bills,Utilities,8505,outflow,9/17/2024 0:00,9/17/2024 0:00
2388,3,Tax Payment,Miscellaneous,21245,outflow,9/17/2024 0:00,9/17/2024 0:00
2389,3,Product Launch Event,Marketing,15618,outflow,9/17/2024 0:00,9/17/2024 0:00
2390,1,Heating Bill,Utilities,13139,outflow,9/17/2024 0:00,9/17/2024 0:00
2391,2,Customer Payment,Revenue,42488,inflow,9/17/2024 0:00,9/17/2024 0:00
2392,3,Building Maintenance Fee,Utilities,1282,outflow,9/18/2024 0:00,9/18/2024 0:00
2393,3,Advance Payment,Revenue,31722,inflow,9/19/2024 0:00,9/19/2024 0:00
2394,1,Store Rental Fee,Rent,11066,outflow,9/21/2024 0:00,9/21/2024 0:00
2395,4,Consumables,Supplies,28149,outflow,9/21/2024 0:00,9/21/2024 0:00
2396,3,Office Rent Payment,Rent,12045,outflow,9/21/2024 0:00,9/21/2024 0:00
2397,4,Electricity Bill,Utilities,11630,outflow,9/21/2024 0:00,9/21/2024 0:00
2398,1,Cash Sale,Revenue,97118,inflow,9/22/2024 0:00,9/22/2024 0:00
2399,4,Service Payment,Revenue,91301,inflow,9/23/2024 0:00,9/23/2024 0:00
2400,1,Refund Received,Revenue,83751,inflow,9/23/2024 0:00,9/23/2024 0:00
2401,2,Parking Space Rental,Rent,24933,outflow,9/24/2024 0:00,9/24/2024 0:00
2402,1,Product Procurement,Inventory,51089,outflow,9/25/2024 0:00,9/25/2024 0:00
2403,1,Raw Materials,Supplies,35449,outflow,9/25/2024 0:00,9/25/2024 0:00
2404,2,Gas Bill,Utilities,12222,outflow,9/25/2024 0:00,9/25/2024 0:00
2405,1,Part-time Staff,Salaries,17375,outflow,9/27/2024 0:00,9/27/2024 0:00
2406,4,Shop Rent,Rent,22415,outflow,9/27/2024 0:00,9/27/2024 0:00
2407,3,Co-working Space Fee,Rent,21393,outflow,9/28/2024 0:00,9/28/2024 0:00
2408,4,Building Maintenance Fee,Utilities,4181,outflow,9/28/2024 0:00,9/28/2024 0:00
2409,3,Manager Salary,Salaries,59522,outflow,9/29/2024 0:00,9/29/2024 0:00
2410,2,Permit Fee,Miscellaneous,22084,outflow,9/30/2024 0:00,9/30/2024 0:00
2411,1,POS Transaction,Revenue,34662,inflow,10/2/2024 0:00,10/2/2024 0:00
2412,1,Wholesale Purchase,Supplies,37390,outflow,10/2/2024 0:00,10/2/2024 0:00
2413,2,Warehouse Lease,Rent,7620,outflow,10/3/2024 0:00,10/3/2024 0:00
2414,1,Bulk Order,Supplies,34326,outflow,10/3/2024 0:00,10/3/2024 0:00
2415,2,Print Advertisement,Marketing,21835,outflow,10/5/2024 0:00,10/5/2024 0:00
2416,3,Audit Fees,Miscellaneous,25476,outflow,10/6/2024 0:00,10/6/2024 0:00
2417,2,Donation,Miscellaneous,28193,outflow,10/6/2024 0:00,10/6/2024 0:00
2418,3,Mobile Payment,Revenue,90651,inflow,10/6/2024 0:00,10/6/2024 0:00
2419,4,Mall Kiosk Rent,Rent,5483,outflow,10/8/2024 0:00,10/8/2024 0:00
2420,4,Print Advertisement,Marketing,6891,outflow,10/8/2024 0:00,10/8/2024 0:00
2421,4,Broadband Internet,Utilities,1407,outflow,10/9/2024 0:00,10/9/2024 0:00
2422,3,Water Bill,Utilities,13052,outflow,10/10/2024 0:00,10/10/2024 0:00
2423,4,Contractor Fee,Salaries,3661,outflow,10/11/2024 0:00,10/11/2024 0:00
2424,2,Sewage Charges,Utilities,3242,outflow,10/11/2024 0:00,10/11/2024 0:00
2425,3,Freight Charges,Miscellaneous,17744,outflow,10/12/2024 0:00,10/12/2024 0:00
2426,1,Mobile Data Plan,Utilities,14114,outflow,10/12/2024 0:00,10/12/2024 0:00
2427,4,Cleaning Supplies,Supplies,19666,outflow,10/13/2024 0:00,10/13/2024 0:00
2428,1,Deposit Received,Revenue,15188,inflow,10/15/2024 0:00,10/15/2024 0:00
2429,1,Accommodation,Miscellaneous,22644,outflow,10/15/2024 0:00,10/15/2024 0:00
2430,3,Marketplace Sale,Revenue,32240,inflow,10/15/2024 0:00,10/15/2024 0:00
2431,4,Stationery Order,Supplies,48036,outflow,10/15/2024 0:00,10/15/2024 0:00
2432,3,Mobile Data Plan,Utilities,10299,outflow,10/16/2024 0:00,10/16/2024 0:00
2433,2,Parking Space Rental,Rent,15672,outflow,10/17/2024 0:00,10/17/2024 0:00
2434,4,SEO Services,Marketing,3856,outflow,10/17/2024 0:00,10/17/2024 0:00
2435,3,Promotional Flyers,Marketing,2438,outflow,10/17/2024 0:00,10/17/2024 0:00
2436,3,Bulk Product Order,Inventory,6256,outflow,10/18/2024 0:00,10/18/2024 0:00
2437,2,Safety Equipment,Supplies,23275,outflow,10/19/2024 0:00,10/19/2024 0:00
2438,1,Cloud Storage,Miscellaneous,3409,outflow,10/19/2024 0:00,10/19/2024 0:00
2439,4,Customer Payment,Revenue,83354,inflow,10/20/2024 0:00,10/20/2024 0:00
2440,4,Monthly Payroll,Salaries,52291,outflow,10/20/2024 0:00,10/20/2024 0:00
2441,1,Water Bill,Utilities,12780,outflow,10/20/2024 0:00,10/20/2024 0:00
2442,2,Advance Payment,Revenue,14870,inflow,10/21/2024 0:00,10/21/2024 0:00
2443,2,Broadband Internet,Utilities,11731,outflow,10/21/2024 0:00,10/21/2024 0:00
2444,4,Office Rent Payment,Rent,17622,outflow,10/22/2024 0:00,10/22/2024 0:00
2445,3,Cloud Storage,Miscellaneous,1748,outflow,10/23/2024 0:00,10/23/2024 0:00
2446,2,Mobile Data Plan,Utilities,8709,outflow,10/24/2024 0:00,10/24/2024 0:00
2447,2,Office Supplies,Supplies,11991,outflow,10/25/2024 0:00,10/25/2024 0:00
2448,1,Admin Staff Salary,Salaries,27405,outflow,10/25/2024 0:00,10/25/2024 0:00
2449,3,Cleaning Supplies,Supplies,10400,outflow,10/26/2024 0:00,10/26/2024 0:00
2450,3,Commission Pay,Salaries,29878,outflow,10/26/2024 0:00,10/26/2024 0:00
2451,3,TV Commercial,Marketing,19558,outflow,10/27/2024 0:00,10/27/2024 0:00
2452,2,Property Lease,Rent,5581,outflow,10/27/2024 0:00,10/27/2024 0:00
2453,3,Air Conditioning Cost,Utilities,8017,outflow,10/28/2024 0:00,10/28/2024 0:00
2454,2,Manager Salary,Salaries,31311,outflow,10/28/2024 0:00,10/28/2024 0:00
2455,2,Inventory Restock,Inventory,16287,outflow,10/29/2024 0:00,10/29/2024 0:00
2456,2,Advance Payment,Revenue,13066,inflow,10/29/2024 0:00,10/29/2024 0:00
2457,3,Bank Charges,Miscellaneous,14833,outflow,10/30/2024 0:00,10/30/2024 0:00
2458,1,Tools & Hardware,Supplies,6803,outflow,10/30/2024 0:00,10/30/2024 0:00
2459,1,Google Ads Campaign,Marketing,24247,outflow,11/1/2024 0:00,11/1/2024 0:00
2460,4,Goods Acquisition,Inventory,54841,outflow,11/2/2024 0:00,11/2/2024 0:00
2461,1,B2B Sale,Revenue,9663,inflow,11/2/2024 0:00,11/2/2024 0:00
2462,3,Print Advertisement,Marketing,25100,outflow,11/2/2024 0:00,11/2/2024 0:00
2463,2,Plaza Rent Payment,Rent,18826,outflow,11/3/2024 0:00,11/3/2024 0:00
2464,3,Merchandise Restock,Supplies,49478,outflow,11/4/2024 0:00,11/4/2024 0:00
2465,4,Banner Design,Marketing,35952,outflow,11/4/2024 0:00,11/4/2024 0:00
2466,3,Medical Supplies,Supplies,5905,outflow,11/4/2024 0:00,11/4/2024 0:00
2467,1,Penalty Fee,Miscellaneous,27893,outflow,11/4/2024 0:00,11/4/2024 0:00
2468,4,Sales Revenue,Revenue,2654,inflow,11/5/2024 0:00,11/5/2024 0:00
2469,2,Raw Materials,Supplies,39854,outflow,11/6/2024 0:00,11/6/2024 0:00
2470,3,Retail Sales,Revenue,84955,inflow,11/6/2024 0:00,11/6/2024 0:00
2471,1,Card Payment,Revenue,52893,inflow,11/6/2024 0:00,11/6/2024 0:00
2472,2,Conference Fee,Miscellaneous,2544,outflow,11/7/2024 0:00,11/7/2024 0:00
2473,4,Merchandise Restock,Supplies,31415,outflow,11/9/2024 0:00,11/9/2024 0:00
2474,2,Utility Bills,Utilities,14867,outflow,11/10/2024 0:00,11/10/2024 0:00
2475,4,Bank Charges,Miscellaneous,1059,outflow,11/11/2024 0:00,11/11/2024 0:00
2476,1,Bank Charges,Miscellaneous,13168,outflow,11/12/2024 0:00,11/12/2024 0:00
2477,3,Production Materials,Supplies,37084,outflow,11/12/2024 0:00,11/12/2024 0:00
2478,2,Internet Service,Utilities,10760,outflow,11/12/2024 0:00,11/12/2024 0:00
2479,1,Team Salaries,Salaries,21265,outflow,11/12/2024 0:00,11/12/2024 0:00
2480,3,Staff Wages,Salaries,47015,outflow,11/13/2024 0:00,11/13/2024 0:00
2481,1,Cleaning Supplies,Supplies,8233,outflow,11/13/2024 0:00,11/13/2024 0:00
2482,1,Storage Unit Rent,Rent,18603,outflow,11/13/2024 0:00,11/13/2024 0:00
2483,4,Energy Cost,Utilities,3766,outflow,11/15/2024 0:00,11/15/2024 0:00
2484,2,Product Sale,Revenue,5213,inflow,11/15/2024 0:00,11/15/2024 0:00
2485,2,Telephone Bill,Utilities,3465,outflow,11/16/2024 0:00,11/16/2024 0:00
2486,4,Subscription Fee,Revenue,6556,inflow,11/16/2024 0:00,11/16/2024 0:00
2487,2,Fuel Cost,Miscellaneous,14385,outflow,11/17/2024 0:00,11/17/2024 0:00
2488,4,Goods Received,Inventory,19208,outflow,11/17/2024 0:00,11/17/2024 0:00
2489,3,Banner Design,Marketing,26336,outflow,11/18/2024 0:00,11/18/2024 0:00
2490,4,Fuel Cost,Miscellaneous,15554,outflow,11/19/2024 0:00,11/19/2024 0:00
2491,3,Packaging Materials,Supplies,21579,outflow,11/21/2024 0:00,11/21/2024 0:00
2492,2,Stock Replenishment,Supplies,32395,outflow,11/21/2024 0:00,11/21/2024 0:00
2493,1,Product Sale,Revenue,28177,inflow,11/23/2024 0:00,11/23/2024 0:00
2494,4,Supplier Payment,Inventory,30730,outflow,11/23/2024 0:00,11/23/2024 0:00
2495,4,Telephone Bill,Utilities,3138,outflow,11/23/2024 0:00,11/23/2024 0:00
2496,1,Supplier Payment,Inventory,44627,outflow,11/23/2024 0:00,11/23/2024 0:00
2497,3,Sewage Charges,Utilities,7981,outflow,11/23/2024 0:00,11/23/2024 0:00
2498,2,Executive Pay,Salaries,33182,outflow,11/24/2024 0:00,11/24/2024 0:00
2499,4,Inventory Restock,Inventory,12510,outflow,11/24/2024 0:00,11/24/2024 0:00
2500,4,Vendor Purchase,Inventory,51428,outflow,11/24/2024 0:00,11/24/2024 0:00
2501,4,Safety Equipment,Supplies,41335,outflow,11/25/2024 0:00,11/25/2024 0:00
2502,3,Telephone Bill,Utilities,3175,outflow,11/26/2024 0:00,11/26/2024 0:00
2503,4,Team Salaries,Salaries,3561,outflow,11/26/2024 0:00,11/26/2024 0:00
2504,3,Building Rent,Rent,19470,outflow,11/26/2024 0:00,11/26/2024 0:00
2505,1,Water Bill,Utilities,1422,outflow,11/27/2024 0:00,11/27/2024 0:00
2506,1,Store Rental Fee,Rent,24346,outflow,11/27/2024 0:00,11/27/2024 0:00
2507,1,SEO Services,Marketing,16277,outflow,11/28/2024 0:00,11/28/2024 0:00
2508,4,IT Staff Payment,Salaries,20374,outflow,11/28/2024 0:00,11/28/2024 0:00
2509,1,Client Invoice Payment,Revenue,12556,inflow,11/29/2024 0:00,11/29/2024 0:00
2510,2,Advance Payment,Revenue,77898,inflow,11/30/2024 0:00,11/30/2024 0:00
2511,1,Packaging Materials,Supplies,8751,outflow,12/1/2024 0:00,12/1/2024 0:00
2512,4,Supplier Payment,Inventory,22136,outflow,12/1/2024 0:00,12/1/2024 0:00
2513,1,Mall Kiosk Rent,Rent,13518,outflow,12/2/2024 0:00,12/2/2024 0:00
2514,4,Shipping Cost,Miscellaneous,9339,outflow,12/3/2024 0:00,12/3/2024 0:00
2515,3,Billboard Advertisement,Marketing,5928,outflow,12/3/2024 0:00,12/3/2024 0:00
2516,1,Supplier Payment,Inventory,10456,outflow,12/3/2024 0:00,12/3/2024 0:00
2517,1,Storage Unit Rent,Rent,11768,outflow,12/3/2024 0:00,12/3/2024 0:00
2518,2,Factory Rent,Rent,7076,outflow,12/4/2024 0:00,12/4/2024 0:00
2519,3,Showroom Rent,Rent,16251,outflow,12/4/2024 0:00,12/4/2024 0:00
2520,2,Accommodation,Miscellaneous,18609,outflow,12/5/2024 0:00,12/5/2024 0:00
2521,4,Vendor Purchase,Inventory,26534,outflow,12/6/2024 0:00,12/6/2024 0:00
2522,2,Internet Service,Utilities,14800,outflow,12/6/2024 0:00,12/6/2024 0:00
2523,4,Commission Pay,Salaries,27250,outflow,12/7/2024 0:00,12/7/2024 0:00
2524,4,Merchandise Restock,Supplies,45490,outflow,12/7/2024 0:00,12/7/2024 0:00
2525,1,Banner Design,Marketing,18307,outflow,12/7/2024 0:00,12/7/2024 0:00
2526,4,IT Staff Payment,Salaries,47021,outflow,12/9/2024 0:00,12/9/2024 0:00
2527,1,Contractor Fee,Salaries,49558,outflow,12/9/2024 0:00,12/9/2024 0:00
2528,3,Energy Cost,Utilities,6796,outflow,12/10/2024 0:00,12/10/2024 0:00
2529,3,Heating Bill,Utilities,4618,outflow,12/10/2024 0:00,12/10/2024 0:00
2530,4,Cash Sale,Revenue,34916,inflow,12/11/2024 0:00,12/11/2024 0:00
2531,3,Equipment Purchase,Supplies,33088,outflow,12/11/2024 0:00,12/11/2024 0:00
2532,4,Mobile Data Plan,Utilities,14136,outflow,12/11/2024 0:00,12/11/2024 0:00
2533,2,Raw Materials,Supplies,49461,outflow,12/12/2024 0:00,12/12/2024 0:00
2534,3,TV Commercial,Marketing,21207,outflow,12/12/2024 0:00,12/12/2024 0:00
2535,1,Marketing Materials,Marketing,14671,outflow,12/13/2024 0:00,12/13/2024 0:00
2536,2,Goods Acquisition,Inventory,39683,outflow,12/14/2024 0:00,12/14/2024 0:00
2537,1,Production Materials,Supplies,40080,outflow,12/14/2024 0:00,12/14/2024 0:00
2538,1,Waste Disposal,Utilities,10533,outflow,12/15/2024 0:00,12/15/2024 0:00
2539,1,Software License,Miscellaneous,14264,outflow,12/15/2024 0:00,12/15/2024 0:00
2540,4,Bulk Product Order,Inventory,63943,outflow,12/16/2024 0:00,12/16/2024 0:00
2541,4,Equipment Repair,Miscellaneous,27007,outflow,12/16/2024 0:00,12/16/2024 0:00
2542,4,Commercial Space Rent,Rent,15891,outflow,12/17/2024 0:00,12/17/2024 0:00
2543,1,Print Advertisement,Marketing,28957,outflow,12/17/2024 0:00,12/17/2024 0:00
2544,1,Project Payment,Revenue,49547,inflow,12/17/2024 0:00,12/17/2024 0:00
2545,3,Plaza Rent Payment,Rent,13185,outflow,12/17/2024 0:00,12/17/2024 0:00
2546,2,Radio Ad Spot,Marketing,26481,outflow,12/18/2024 0:00,12/18/2024 0:00
2547,4,Cloud Storage,Miscellaneous,26663,outflow,12/18/2024 0:00,12/18/2024 0:00
2548,3,POS Transaction,Revenue,79234,inflow,12/20/2024 0:00,12/20/2024 0:00
2549,1,Certification Cost,Miscellaneous,11531,outflow,12/21/2024 0:00,12/21/2024 0:00
2550,3,Wholesale Order,Revenue,15230,inflow,12/22/2024 0:00,12/22/2024 0:00
2551,1,Utility Bills,Utilities,9661,outflow,12/22/2024 0:00,12/22/2024 0:00
2552,3,Google Ads Campaign,Marketing,20309,outflow,12/23/2024 0:00,12/23/2024 0:00
2553,4,Cash Sale,Revenue,23980,inflow,12/23/2024 0:00,12/23/2024 0:00
2554,4,Stationery Order,Supplies,36614,outflow,12/24/2024 0:00,12/24/2024 0:00
2555,3,Security Services,Miscellaneous,1336,outflow,12/24/2024 0:00,12/24/2024 0:00
2556,4,Supplier Payment,Inventory,67519,outflow,12/24/2024 0:00,12/24/2024 0:00
2557,3,Trade Show Booth,Marketing,33448,outflow,12/24/2024 0:00,12/24/2024 0:00
2558,3,Office Rent Payment,Rent,24432,outflow,12/25/2024 0:00,12/25/2024 0:00
2559,1,POS Transaction,Revenue,36873,inflow,12/25/2024 0:00,12/25/2024 0:00
2560,3,E-commerce Sale,Revenue,45445,inflow,12/26/2024 0:00,12/26/2024 0:00
2561,2,Staff Wages,Salaries,31374,outflow,12/27/2024 0:00,12/27/2024 0:00
2562,3,Water Bill,Utilities,1503,outflow,12/28/2024 0:00,12/28/2024 0:00
2563,4,Project Payment,Revenue,20521,inflow,12/29/2024 0:00,12/29/2024 0:00
2564,2,Supplier Payment,Inventory,33745,outflow,12/29/2024 0:00,12/29/2024 0:00
2565,1,Cloud Storage,Miscellaneous,25700,outflow,12/30/2024 0:00,12/30/2024 0:00
2566,2,Storage Unit Rent,Rent,11555,outflow,12/30/2024 0:00,12/30/2024 0:00
2567,1,Inventory Purchase,Supplies,7630,outflow,12/30/2024 0:00,12/30/2024 0:00
2568,2,Bank Transfer In,Revenue,23565,inflow,12/31/2024 0:00,12/31/2024 0:00
2569,3,Telephone Bill,Utilities,12567,outflow,12/31/2024 0:00,12/31/2024 0:00
2570,1,Admin Staff Salary,Salaries,41214,outflow,12/31/2024 0:00,12/31/2024 0:00
2571,4,Sales Team Salary,Salaries,11972,outflow,1/3/2025 0:00,1/3/2025 0:00
2572,3,Bulk Order,Supplies,44585,outflow,1/3/2025 0:00,1/3/2025 0:00
2573,4,Overtime Pay,Salaries,54984,outflow,1/4/2025 0:00,1/4/2025 0:00
2574,4,Security Services,Miscellaneous,29483,outflow,1/5/2025 0:00,1/5/2025 0:00
2575,1,Broadband Internet,Utilities,3295,outflow,1/5/2025 0:00,1/5/2025 0:00
2576,1,Billboard Advertisement,Marketing,15322,outflow,1/6/2025 0:00,1/6/2025 0:00
2577,3,Sponsorship Fee,Marketing,20301,outflow,1/6/2025 0:00,1/6/2025 0:00
2578,4,Cleaning Staff Pay,Salaries,59269,outflow,1/7/2025 0:00,1/7/2025 0:00
2579,2,Mobile Payment,Revenue,72343,inflow,1/7/2025 0:00,1/7/2025 0:00
2580,3,Staff Wages,Salaries,55022,outflow,1/8/2025 0:00,1/8/2025 0:00
2581,3,Showroom Rent,Rent,10537,outflow,1/8/2025 0:00,1/8/2025 0:00
2582,1,IT Staff Payment,Salaries,17565,outflow,1/9/2025 0:00,1/9/2025 0:00
2583,4,Sewage Charges,Utilities,1311,outflow,1/10/2025 0:00,1/10/2025 0:00
2584,1,Wholesale Order,Revenue,44710,inflow,1/11/2025 0:00,1/11/2025 0:00
2585,2,Broadband Internet,Utilities,7263,outflow,1/11/2025 0:00,1/11/2025 0:00
2586,3,Vendor Purchase,Inventory,15298,outflow,1/11/2025 0:00,1/11/2025 0:00
2587,1,Influencer Partnership,Marketing,4910,outflow,1/12/2025 0:00,1/12/2025 0:00
2588,1,Gas Bill,Utilities,9268,outflow,1/13/2025 0:00,1/13/2025 0:00
2589,1,B2B Sale,Revenue,78678,inflow,1/13/2025 0:00,1/13/2025 0:00
2590,1,Contractor Fee,Salaries,31062,outflow,1/14/2025 0:00,1/14/2025 0:00
2591,4,Stock Purchase,Inventory,64299,outflow,1/14/2025 0:00,1/14/2025 0:00
2592,2,Merchandise Purchase,Inventory,58779,outflow,1/16/2025 0:00,1/16/2025 0:00
2593,4,Cash Sale,Revenue,63901,inflow,1/17/2025 0:00,1/17/2025 0:00
2594,1,Parking Space Rental,Rent,20041,outflow,1/17/2025 0:00,1/17/2025 0:00
2595,2,Store Rental Fee,Rent,16041,outflow,1/18/2025 0:00,1/18/2025 0:00
2596,3,Office Rent Payment,Rent,17385,outflow,1/20/2025 0:00,1/20/2025 0:00
2597,3,Consulting Revenue,Revenue,23302,inflow,1/21/2025 0:00,1/21/2025 0:00
2598,1,Goods Received,Inventory,13712,outflow,1/21/2025 0:00,1/21/2025 0:00
2599,1,Freight Charges,Miscellaneous,13006,outflow,1/22/2025 0:00,1/22/2025 0:00
2600,4,Sponsorship Fee,Marketing,39637,outflow,1/22/2025 0:00,1/22/2025 0:00
2601,2,Card Payment,Revenue,82672,inflow,1/22/2025 0:00,1/22/2025 0:00
2602,1,Consumables,Supplies,11907,outflow,1/22/2025 0:00,1/22/2025 0:00
2603,2,Power Bill Payment,Utilities,12397,outflow,1/23/2025 0:00,1/23/2025 0:00
2604,3,Monthly Office Lease,Rent,12676,outflow,1/27/2025 0:00,1/27/2025 0:00
2605,4,Merchandise Purchase,Inventory,30923,outflow,1/29/2025 0:00,1/29/2025 0:00
2606,4,Driver Salary,Salaries,41913,outflow,2/2/2025 0:00,2/2/2025 0:00
2607,1,Telephone Bill,Utilities,9768,outflow,2/2/2025 0:00,2/2/2025 0:00
2608,4,Cleaning Supplies,Supplies,4094,outflow,2/3/2025 0:00,2/3/2025 0:00
2609,1,Heating Bill,Utilities,11764,outflow,2/3/2025 0:00,2/3/2025 0:00
2610,4,Mall Kiosk Rent,Rent,9216,outflow,2/3/2025 0:00,2/3/2025 0:00
2611,4,Team Salaries,Salaries,42608,outflow,2/3/2025 0:00,2/3/2025 0:00
2612,1,Driver Salary,Salaries,22301,outflow,2/5/2025 0:00,2/5/2025 0:00
2613,2,Stock Replenishment,Supplies,3371,outflow,2/5/2025 0:00,2/5/2025 0:00
2614,1,Storage Unit Rent,Rent,24534,outflow,2/7/2025 0:00,2/7/2025 0:00
2615,1,E-commerce Sale,Revenue,78372,inflow,2/8/2025 0:00,2/8/2025 0:00
